SA1_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10103101518,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,5,0,0,0,5,12,15,23,27,46,39,10,9,0,177
10103101519,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,14,8,21,29,40,39,20,0,0,172
10103101520,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,3,12,27,11,17,9,0,79
10103101521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,13,25,34,55,48,22,3,0,202
10103101523,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,4,6,3,5,23,31,29,10,6,0,119
10103101524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,6,10,24,29,15,10,0,90
10103101525,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,15,22,15,3,0,0,74
10103101526,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,5,11,7,24,10,41,32,5,0,0,132
10103101601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,27,14,10,7,6,0,0,74
10103101602,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,9,12,13,40,39,50,36,18,0,0,209
10103101603,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,4,0,0,3,9,8,26,32,35,43,22,6,0,183
10103101604,0,0,0,6,0,0,0,0,0,6,0,0,5,0,0,4,0,0,0,11,6,9,38,36,33,19,5,0,0,148
10103101605,0,0,3,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,9,8,5,55,17,29,35,8,3,0,162
10103101606,0,0,3,0,3,5,0,0,0,11,0,0,0,3,6,8,0,0,0,18,27,16,38,73,100,75,18,0,0,342
10103101607,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,3,25,20,24,31,9,5,3,121
10103101608,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,12,16,11,28,42,61,12,6,0,185
10103101611,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,5,23,56,36,49,37,5,3,0,218
10103101612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,3,5,4,0,0,0,44
10103101614,0,0,7,0,0,3,0,0,0,4,0,3,5,0,0,0,0,0,0,3,21,56,123,36,33,31,9,0,0,315
10103101615,0,0,4,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,8,28,29,60,47,44,34,16,0,0,263
10103101616,0,0,7,4,0,4,0,0,0,16,0,4,9,5,0,0,0,0,0,20,7,62,128,60,42,35,9,0,0,353
10103101617,0,0,9,0,3,0,0,0,0,6,3,3,5,0,4,0,0,0,0,13,15,45,101,37,49,35,6,7,0,293
10103101619,3,0,0,0,0,0,0,0,0,7,0,3,3,3,0,4,0,0,0,9,22,22,45,54,64,63,9,3,0,277
10103101620,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,19,41,18,28,26,6,5,0,143
10103101621,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,0,7,9,10,9,18,0,0,0,55
10103101622,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,6,7,37,47,22,18,3,0,0,132
10103101623,0,3,3,0,6,0,0,0,0,8,3,3,3,4,6,4,0,0,0,23,23,36,71,70,94,37,15,0,0,355
10103101624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101625,0,0,5,0,4,0,5,0,0,9,0,0,0,0,3,5,3,0,0,13,8,15,32,39,80,45,24,0,0,253
10103101626,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,6,17,17,35,29,49,35,6,0,0,185
10103101627,7,0,0,0,4,0,0,0,0,10,0,0,5,0,5,4,0,0,0,13,41,28,62,64,134,42,13,4,0,393
10104101701,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,9,17,11,22,33,30,37,10,0,0,162
10104101702,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,12,3,18,20,32,17,6,0,0,108
10104101703,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,4,10,12,16,17,32,36,20,3,0,142
10104101704,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,8,14,29,25,24,26,12,0,0,143
10104101705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,11,15,4,0,0,64
10104101706,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,12,40,33,31,25,22,0,0,167
10104101707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101708,0,0,3,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,8,14,14,23,29,28,43,7,0,0,162
10104101709,0,3,0,3,5,4,0,0,0,21,0,0,0,0,7,4,0,0,0,5,31,34,45,76,99,88,15,3,0,381
10104101710,0,5,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,9,25,40,33,45,14,0,0,180
10104101711,4,0,0,4,4,0,0,0,0,15,0,3,0,0,0,0,0,0,0,4,23,14,21,43,60,41,8,0,0,213
10104101713,4,0,0,3,0,3,0,0,0,11,0,0,0,0,4,0,0,0,0,9,13,10,21,31,36,36,6,3,0,165
10104101714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101716,0,0,0,3,4,0,0,0,0,5,0,0,0,9,0,0,0,0,0,13,8,15,44,38,35,28,12,0,0,179
10104101717,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,11,30,30,20,19,5,0,0,122
10104101718,0,0,8,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,7,3,7,41,15,23,38,6,0,0,139
10104101719,0,0,0,4,0,0,0,0,0,7,0,0,0,6,4,0,0,0,0,6,9,9,20,20,35,24,16,0,0,131
10104101720,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,12,15,7,25,19,22,9,0,0,112
10104101721,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,7,5,33,26,29,28,4,0,0,135
10104101722,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,4,0,0,0,11,4,7,35,34,22,42,14,0,0,156
10104101723,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,11,6,9,38,21,39,32,11,0,0,157
10104101724,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,5,14,16,4,0,0,48
10104101801,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,18,23,27,23,12,0,0,119
10104101802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,16,23,16,26,14,0,0,107
10104101803,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,8,10,8,15,26,51,55,10,0,0,171
10104101804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,9,12,21,7,0,0,63
10104101805,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,3,3,21,30,26,12,0,0,116
10104101806,0,0,0,0,4,0,0,0,0,5,0,0,0,6,0,3,0,0,0,11,9,15,25,41,32,39,11,0,0,165
10104101807,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,3,0,0,0,11,3,12,33,42,36,29,21,0,0,184
10104101808,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,13,0,27,30,41,41,8,0,0,158
10104101809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,10,17,19,13,0,0,71
10104101810,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,5,29,20,19,28,12,0,0,130
10104101811,0,0,0,0,0,4,6,0,0,9,0,0,0,0,0,0,0,0,0,6,12,7,44,36,38,37,16,0,0,197
10104101812,0,0,0,0,0,3,0,0,0,9,0,0,8,0,0,0,0,0,0,8,7,9,34,23,30,43,11,0,0,160
10104101813,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,6,11,3,36,28,9,5,0,101
10104101814,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,4,0,0,0,4,9,4,8,16,26,21,6,5,0,95
10104101815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,19,34,34,44,10,0,0,165
10104101816,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,18,31,21,31,13,3,0,141
10104101817,4,4,5,3,3,5,0,0,0,20,0,0,0,3,0,0,0,0,0,7,18,22,42,53,71,56,17,0,0,281
10104101818,0,4,0,0,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,3,14,12,16,25,41,38,16,0,0,166
10104101819,0,4,0,0,3,0,0,0,0,10,0,0,3,0,4,0,0,0,0,8,14,18,44,30,48,44,19,0,0,210
10104101820,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,0,10,11,4,15,16,32,18,0,5,0,105
10104101821,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,9,11,14,23,18,4,0,0,85
10104101822,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,6,0,0,0,7,8,15,20,18,33,27,8,0,0,126
10104101823,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,6,11,35,28,28,44,12,4,0,164
10104101824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101901,4,0,0,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,14,28,41,29,33,15,0,0,165
10104101902,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,7,10,17,37,38,39,22,3,0,0,177
10104101903,0,0,3,0,0,3,0,0,0,9,0,0,4,4,0,0,0,0,0,7,3,13,28,16,18,18,9,4,4,110
10104101904,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,6,26,40,26,30,43,0,0,0,181
10104101905,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,9,25,17,19,16,3,0,0,97
10104101906,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,20,20,55,56,53,40,16,0,0,273
10104101907,0,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,6,12,47,34,30,22,0,0,0,154
10104101911,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,10,31,27,51,44,20,0,0,182
10104101912,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,7,4,23,23,33,52,13,0,0,154
10104101913,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,11,21,34,34,51,11,0,0,165
10104101915,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,7,3,7,9,24,23,31,9,0,0,111
10104101917,5,0,0,6,8,4,0,0,0,16,0,3,0,0,0,3,0,0,0,10,35,29,48,83,112,80,11,0,0,398
10104101918,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,8,12,28,17,34,30,13,0,0,138
10104101919,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,8,3,6,17,22,38,37,12,0,0,150
10104101920,0,0,0,0,5,0,0,0,0,5,0,0,4,0,0,4,0,0,0,7,9,11,19,14,33,31,3,0,0,120
10104101921,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,4,18,36,42,27,24,8,3,0,160
10104101924,0,0,0,0,6,5,0,0,0,4,0,0,3,0,0,0,0,0,0,4,15,12,29,43,60,59,18,0,0,224
10104101925,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,18,14,35,32,35,26,8,0,0,165
10104101926,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,11,20,21,22,31,8,0,0,119
10104101927,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,5,14,10,17,21,8,0,0,80
10104101928,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,6,0,0,0,9,20,11,39,90,69,67,18,0,0,311
10104101929,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,5,5,27,12,11,22,5,0,0,93
10104101930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101931,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,3,5,0,0,28
10104101932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,20,0,0,0,37
10104101933,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,3,4,11,10,10,4,0,0,44
10104102001,0,0,5,0,0,5,0,0,0,7,4,0,0,0,0,0,4,0,0,11,21,10,34,28,57,48,15,3,0,223
10104102002,0,0,0,0,0,0,0,0,0,6,0,0,0,7,7,0,3,0,0,13,21,10,26,43,76,54,20,0,0,256
10104102003,0,0,0,0,0,0,0,0,0,12,0,0,5,6,4,0,0,0,0,11,7,20,47,59,36,55,10,0,0,228
10104102004,0,0,0,3,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,7,3,11,23,19,25,56,17,0,0,151
10104102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,4,15,23,17,34,22,3,0,114
10104102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,14,34,40,14,0,0,114
10104102007,0,0,0,0,4,6,0,0,0,10,0,0,0,3,0,0,0,0,0,7,13,13,28,40,48,48,10,0,0,188
10104102008,0,0,0,0,4,3,0,0,0,7,7,0,0,0,0,5,3,0,0,9,16,9,24,25,34,43,15,0,0,167
10104102009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102011,0,0,4,0,0,0,0,0,0,7,0,0,0,5,0,4,0,0,0,9,17,15,29,28,28,43,14,3,0,175
10104102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,12,19,13,4,0,0,54
10104102014,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,4,6,10,11,36,12,5,0,93
10104102015,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,9,3,9,12,9,16,20,12,0,0,80
10104102016,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,8,19,13,25,31,15,0,0,121
10104102017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,25,19,26,25,13,4,0,134
10104102018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,10,21,26,51,52,14,0,0,181
10104102019,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,9,8,12,22,36,58,18,0,0,159
10104102020,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,12,16,12,25,29,63,72,39,7,0,259
10104102021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102022,0,0,0,6,0,0,0,0,0,6,0,0,0,5,4,0,0,0,0,9,5,8,20,25,31,29,12,0,0,134
10104102023,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,3,16,5,16,31,35,43,13,9,0,167
10104102024,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,3,7,12,31,25,12,5,0,103
10104102025,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,16,9,25,34,32,39,7,0,0,165
10104102026,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,13,4,9,7,26,16,8,6,0,88
10104102027,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,7,14,23,27,29,27,0,0,130
10104102028,0,0,0,3,4,4,0,0,0,6,0,0,0,0,5,3,0,0,0,6,18,16,45,54,54,56,19,3,0,258
10104102029,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,7,0,0,0,18,8,12,25,26,28,38,10,3,0,151
10104102030,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,15,17,18,33,29,40,10,0,0,163
10104102031,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,6,9,17,25,14,15,0,0,86
10104102032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,7,11,16,40,13,6,0,101
10104102102,0,0,0,4,3,0,0,0,0,9,0,0,0,0,4,3,0,0,0,7,14,4,14,19,20,26,5,0,0,103
10104102104,0,0,0,4,6,0,0,0,0,8,3,0,0,4,0,4,0,0,0,9,17,13,52,60,66,39,6,0,0,257
10104102105,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,9,7,11,32,44,66,60,16,0,0,237
10104102106,0,0,4,0,0,3,0,0,0,13,3,0,0,4,0,3,0,0,0,10,16,9,53,45,41,37,9,5,0,217
10104102107,0,0,0,0,4,0,0,0,0,6,0,4,0,4,0,3,0,0,0,14,25,22,23,38,85,85,15,0,0,299
10104102108,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,18,19,26,39,46,55,11,0,0,202
10104102110,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,10,15,33,49,40,34,15,0,0,195
10104102111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,24
10104102201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,17
10104102301,0,0,3,4,0,0,0,0,0,7,0,0,5,0,3,0,0,0,0,8,4,12,27,18,31,31,14,0,0,138
10104102302,6,0,0,0,0,3,0,0,0,8,0,0,0,3,0,3,0,0,0,11,16,13,18,30,39,35,18,6,0,171
10104102303,0,0,4,0,4,0,0,0,0,12,0,5,5,4,0,0,0,0,0,16,8,8,28,31,49,34,12,3,0,170
10104102304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,5,12,14,20,24,14,3,0,80
10104102305,0,3,0,3,3,0,0,0,0,13,0,0,0,0,5,0,0,0,0,9,12,15,16,31,38,40,10,0,0,163
10104102306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,8,20,26,23,23,3,6,0,114
10104102307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,6,3,21,15,13,22,3,0,0,86
10104102308,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,11,6,14,19,33,41,11,0,0,143
10104102309,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,11,11,14,19,30,33,20,3,0,136
10104102310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102401,0,0,3,0,0,0,0,0,0,13,0,0,0,0,3,3,0,0,0,6,4,7,21,17,22,39,12,0,0,123
10104102402,0,3,0,0,0,3,0,0,0,9,0,3,0,4,0,0,0,0,0,10,5,10,15,15,39,37,8,0,0,132
10104102403,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,7,8,13,18,19,17,7,0,0,85
10104102404,0,0,0,3,0,0,4,0,0,15,0,0,0,0,4,0,0,0,0,6,9,12,31,42,46,37,15,0,0,200
10104102405,0,0,4,6,5,0,0,0,0,11,0,0,0,0,3,0,0,0,0,10,10,7,20,16,19,28,14,0,0,120
10104102406,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,11,11,15,11,29,30,15,0,0,130
10104102407,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,5,5,16,19,32,23,7,0,0,118
10104102408,0,0,0,0,0,5,0,0,0,6,0,5,0,0,0,3,0,0,0,3,7,8,12,20,26,38,6,0,0,118
10104102409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,10,20,16,38,12,6,0,118
10104102410,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,11,5,4,16,23,19,14,4,0,97
10104102411,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,6,4,10,18,23,31,9,0,0,105
10104102412,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,6,0,0,9,10,3,19,25,30,42,18,6,0,145
10104102501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102502,0,0,0,0,0,4,0,0,0,7,0,0,4,0,0,3,3,0,0,10,4,16,26,31,22,25,11,0,0,141
10104102503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,20,8,13,17,8,0,0,80
10104102504,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,10,12,29,49,25,37,31,6,0,0,197
10104102505,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,11,32,12,24,28,10,5,0,123
10104102506,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,26,37,33,24,9,0,0,142
10104102507,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,19,24,31,13,0,0,113
10104102508,0,0,0,6,4,0,0,0,0,11,0,0,0,0,4,0,0,0,0,4,15,6,18,23,52,49,20,5,0,193
10104102509,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,10,9,21,18,0,0,0,75
10104102510,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,18,5,12,40,49,39,10,0,0,174
10104102511,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,5,0,0,10,10,6,28,34,40,43,16,3,0,183
10104102512,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,9,4,28,21,41,45,14,0,0,155
10104102513,0,6,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,10,10,44,45,60,50,3,0,0,227
10104102514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,17,21,19,10,0,0,96
10104102516,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,18,9,22,26,23,35,8,0,0,146
10104102517,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,4,19,27,41,26,6,0,0,139
10104102518,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,17,11,25,51,73,55,18,0,0,257
10104102519,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,9,3,7,24,22,8,0,0,81
10104102520,0,6,5,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,15,21,55,39,48,43,12,4,0,246
10104102521,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,17,29,18,37,54,23,3,0,191
10104102522,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,13,3,27,33,34,35,17,0,0,164
10104102523,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,5,13,9,8,12,21,23,8,6,0,95
10104102524,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,10,28,33,45,31,6,3,0,168
10104102525,0,0,6,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,12,4,29,27,36,37,21,0,0,181
10104102526,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,15,22,53,54,69,50,22,0,0,288
10104102527,0,0,5,8,0,0,0,0,0,6,0,0,4,0,5,4,0,0,0,10,12,8,51,54,64,50,17,0,0,259
10104102528,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,18,18,36,44,60,71,10,8,0,257
10104102529,0,0,4,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,7,18,8,27,26,37,30,11,0,0,158
10104102530,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,6,5,4,24,36,28,37,11,8,0,147
10104102531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102532,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,10,11,25,20,27,34,7,4,0,138
10104102601,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,7,4,33,31,37,53,18,0,0,180
10104102603,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,6,16,14,21,49,10,0,0,129
10104102604,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,7,11,15,25,39,10,0,0,112
10104102605,0,0,6,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,8,12,7,17,20,38,46,16,0,0,158
10104102606,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,8,4,0,0,9,9,6,14,25,34,38,21,0,0,144
10104102607,0,0,3,0,0,0,0,0,0,9,0,0,0,4,0,4,0,0,0,5,14,8,29,44,47,48,12,0,0,192
10104102608,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,4,30,27,23,19,3,0,0,119
10104102609,6,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,8,10,13,34,23,42,31,9,0,0,156
10104102610,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,8,5,15,6,23,10,3,0,0,65
10104102611,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,8,10,11,8,9,23,19,3,0,0,85
10104102613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,15,28,18,30,14,0,0,124
