MB_CODE_2021,SA2_CODE_2021,SA2_NAME_2021,POA_CODE_2021,POA_NAME_2021
10103520000,116011307,Lalor Park - Kings Langley,2147,2147
10103530000,116011307,Lalor Park - Kings Langley,2147,2147
10103541000,116011307,Lalor Park - Kings Langley,2147,2147
10103542000,116011307,Lalor Park - Kings Langley,2147,2147
10103550000,116011307,Lalor Park - Kings Langley,2147,2147
10103571000,116011307,Lalor Park - Kings Langley,2147,2147
10103572000,116011307,Lalor Park - Kings Langley,2147,2147
10103580000,116011627,Toongabbie - West,2147,2147
10103590000,116011627,Toongabbie - West,2147,2147
10103601000,116011627,Toongabbie - West,2146,2146
10103602000,116011627,Toongabbie - West,2146,2146
10103610000,116011627,Toongabbie - West,2146,2146
10103621000,116011627,Toongabbie - West,2146,2146
10103622000,116011627,Toongabbie - West,2146,2146
10103623000,116011627,Toongabbie - West,2146,2146
10103624000,116011627,Toongabbie - West,2146,2146
10103630000,116011627,Toongabbie - West,2146,2146
10103640000,116011626,Seven Hills - Prospect,2147,2147
10103651000,116011626,Seven Hills - Prospect,2147,2147
10103652000,116011626,Seven Hills - Prospect,2147,2147
10103660000,116011626,Seven Hills - Prospect,2147,2147
10103670000,116011626,Seven Hills - Prospect,2147,2147
10103680000,116011626,Seven Hills - Prospect,2147,2147
10103690000,116011626,Seven Hills - Prospect,2147,2147
10103700000,116011626,Seven Hills - Prospect,2147,2147
10103710000,116011626,Seven Hills - Prospect,2147,2147
10103720000,116011626,Seven Hills - Prospect,2147,2147
10103740000,116011626,Seven Hills - Prospect,2147,2147
10103750000,116011626,Seven Hills - Prospect,2147,2147
10103760000,116011626,Seven Hills - Prospect,2147,2147
10103770000,116011626,Seven Hills - Prospect,2147,2147
10103780000,116011626,Seven Hills - Prospect,2147,2147
10103790000,116011627,Toongabbie - West,2147,2147
10103800000,116011627,Toongabbie - West,2147,2147
10103810000,116011627,Toongabbie - West,2147,2147
10103820000,116011627,Toongabbie - West,2147,2147
10103830000,116011627,Toongabbie - West,2147,2147
10103840000,116011627,Toongabbie - West,2147,2147
10103850000,116011627,Toongabbie - West,2147,2147
10103860000,116011627,Toongabbie - West,2147,2147
10103870000,116011627,Toongabbie - West,2146,2146
10103880000,116011627,Toongabbie - West,2146,2146
10103890000,116011627,Toongabbie - West,2146,2146
10103900000,116011627,Toongabbie - West,2146,2146
10103910000,116011627,Toongabbie - West,2146,2146
10103920000,116011627,Toongabbie - West,2146,2146
10103930000,116011627,Toongabbie - West,2146,2146
10103940000,116011627,Toongabbie - West,2146,2146
10103951000,116011627,Toongabbie - West,2146,2146
10103952000,116011627,Toongabbie - West,2146,2146
10103961000,116011303,Blacktown (East) - Kings Park,2148,2148
10103962000,116011303,Blacktown (East) - Kings Park,2148,2148
10103963000,116011303,Blacktown (East) - Kings Park,2148,2148
10103971000,116011303,Blacktown (East) - Kings Park,2148,2148
10103972000,116011303,Blacktown (East) - Kings Park,2148,2148
10103974000,116011303,Blacktown (East) - Kings Park,2148,2148
10103980000,116011307,Lalor Park - Kings Langley,2147,2147
10104001000,116011303,Blacktown (East) - Kings Park,2148,2148
10104010000,116011304,Blacktown (North) - Marayong,2148,2148
10104020000,116011304,Blacktown (North) - Marayong,2148,2148
10104030000,116011627,Toongabbie - West,2146,2146
10104040000,116011627,Toongabbie - West,2146,2146
10104050000,116011561,Blacktown - West,2148,2148
10104061000,116011561,Blacktown - West,2148,2148
10104062000,116011561,Blacktown - West,2148,2148
10104070000,116011307,Lalor Park - Kings Langley,2147,2147
10104080000,116011307,Lalor Park - Kings Langley,2147,2147
10104090000,116011626,Seven Hills - Prospect,2148,2148
10104100000,116011626,Seven Hills - Prospect,2148,2148
10104134000,116011303,Blacktown (East) - Kings Park,2148,2148
10104140000,116011303,Blacktown (East) - Kings Park,2148,2148
10104160000,116011560,Blacktown - South,2148,2148
10104170000,116011560,Blacktown - South,2148,2148
10104180000,116011560,Blacktown - South,2148,2148
10104190000,116011304,Blacktown (North) - Marayong,2148,2148
10104200000,116011304,Blacktown (North) - Marayong,2148,2148
10104210000,116011304,Blacktown (North) - Marayong,2148,2148
10104220000,116011304,Blacktown (North) - Marayong,2148,2148
10104230000,116011304,Blacktown (North) - Marayong,2148,2148
10104240000,116011306,Doonside - Woodcroft,2767,2767
10104250000,116011560,Blacktown - South,2148,2148
10104260000,116011561,Blacktown - West,2148,2148
10104270000,116011307,Lalor Park - Kings Langley,2147,2147
10104280000,116011561,Blacktown - West,2148,2148
10104291000,116011303,Blacktown (East) - Kings Park,2148,2148
10104292000,116011303,Blacktown (East) - Kings Park,2148,2148
10104301000,116011303,Blacktown (East) - Kings Park,2148,2148
10104302000,116011303,Blacktown (East) - Kings Park,2148,2148
10104303000,116011303,Blacktown (East) - Kings Park,2148,2148
10104311000,116031318,Prospect Reservoir,2148,2148
10104312000,116031318,Prospect Reservoir,2148,2148
10104321000,116031318,Prospect Reservoir,2148,2148
10104322000,116031318,Prospect Reservoir,2148,2148
10104323000,116031318,Prospect Reservoir,2148,2148
10104330000,116031318,Prospect Reservoir,2148,2148
10104340000,116031318,Prospect Reservoir,2148,2148
10104351000,116031318,Prospect Reservoir,2148,2148
10104352000,116031318,Prospect Reservoir,2148,2148
10104361000,116011306,Doonside - Woodcroft,2767,2767
10104363200,116011306,Doonside - Woodcroft,2767,2767
10104363300,116011306,Doonside - Woodcroft,2767,2767
10104363500,116011306,Doonside - Woodcroft,2767,2767
10104363600,116011306,Doonside - Woodcroft,2767,2767
10104364000,116011306,Doonside - Woodcroft,2767,2767
10104390000,116011560,Blacktown - South,2148,2148
10104401000,116011626,Seven Hills - Prospect,2148,2148
10104402000,116011626,Seven Hills - Prospect,2148,2148
10104403000,116011626,Seven Hills - Prospect,2148,2148
10104430000,116011561,Blacktown - West,2148,2148
10104440000,116011561,Blacktown - West,2148,2148
10104480000,116011627,Toongabbie - West,2146,2146
10104490000,116011627,Toongabbie - West,2146,2146
10104501000,116011561,Blacktown - West,2148,2148
10104502000,116011561,Blacktown - West,2148,2148
10104520000,116011306,Doonside - Woodcroft,2767,2767
10104530000,116011304,Blacktown (North) - Marayong,2148,2148
10104540000,116011561,Blacktown - West,2148,2148
10104560000,116031318,Prospect Reservoir,2766,2766
10104570000,116011306,Doonside - Woodcroft,2767,2767
10104580000,116031316,Lethbridge Park - Tregear,2770,2770
10104590000,116031316,Lethbridge Park - Tregear,2770,2770
10104600000,116031316,Lethbridge Park - Tregear,2770,2770
10104610000,116031316,Lethbridge Park - Tregear,2770,2770
10104630000,116031316,Lethbridge Park - Tregear,2770,2770
10104640000,116031316,Lethbridge Park - Tregear,2770,2770
10104650000,116031316,Lethbridge Park - Tregear,2770,2770
10104660000,116031316,Lethbridge Park - Tregear,2770,2770
10104680000,116031316,Lethbridge Park - Tregear,2770,2770
10104710000,116031316,Lethbridge Park - Tregear,2770,2770
10104720000,116031316,Lethbridge Park - Tregear,2770,2770
10104730000,116031316,Lethbridge Park - Tregear,2770,2770
10104740000,116031316,Lethbridge Park - Tregear,2770,2770
10104780000,116031316,Lethbridge Park - Tregear,2770,2770
10104790000,116031316,Lethbridge Park - Tregear,2770,2770
10104800000,116031317,Mount Druitt - Whalan,2770,2770
10104810000,116031316,Lethbridge Park - Tregear,2770,2770
10104820000,116031317,Mount Druitt - Whalan,2770,2770
10104840000,116031317,Mount Druitt - Whalan,2770,2770
10104850000,116031317,Mount Druitt - Whalan,2770,2770
10104860000,116031317,Mount Druitt - Whalan,2770,2770
10104880000,116031317,Mount Druitt - Whalan,2770,2770
10104890000,116031317,Mount Druitt - Whalan,2770,2770
10104900000,116031317,Mount Druitt - Whalan,2770,2770
10104910000,116031316,Lethbridge Park - Tregear,2770,2770
10104920000,116031317,Mount Druitt - Whalan,2770,2770
10104930000,116031317,Mount Druitt - Whalan,2770,2770
10104940000,116031317,Mount Druitt - Whalan,2770,2770
10104950000,116031316,Lethbridge Park - Tregear,2770,2770
10104960000,116031317,Mount Druitt - Whalan,2770,2770
10104970000,116031317,Mount Druitt - Whalan,2770,2770
10104980000,116031316,Lethbridge Park - Tregear,2770,2770
10104990000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105000000,116031316,Lethbridge Park - Tregear,2770,2770
10105010000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105020000,116031316,Lethbridge Park - Tregear,2770,2770
10105030000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105040000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105050000,116031317,Mount Druitt - Whalan,2770,2770
10105060000,116031317,Mount Druitt - Whalan,2770,2770
10105070000,116031317,Mount Druitt - Whalan,2770,2770
10105080000,116031317,Mount Druitt - Whalan,2770,2770
10105090000,116031317,Mount Druitt - Whalan,2770,2770
10105100000,116031317,Mount Druitt - Whalan,2770,2770
10105120000,116031317,Mount Druitt - Whalan,2770,2770
10105130000,116031317,Mount Druitt - Whalan,2770,2770
10105140000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105150000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105180000,116031317,Mount Druitt - Whalan,2770,2770
10105190000,116031317,Mount Druitt - Whalan,2770,2770
10105220000,116031317,Mount Druitt - Whalan,2770,2770
10105240000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105250000,116031317,Mount Druitt - Whalan,2770,2770
10105260000,116031317,Mount Druitt - Whalan,2770,2770
10105280000,116031319,Rooty Hill - Minchinbury,2770,2770
10105290000,116031319,Rooty Hill - Minchinbury,2770,2770
10105300000,116031319,Rooty Hill - Minchinbury,2770,2770
10105350000,116031319,Rooty Hill - Minchinbury,2766,2766
10105360000,116031319,Rooty Hill - Minchinbury,2766,2766
10105370000,116031319,Rooty Hill - Minchinbury,2766,2766
10105380000,116031315,Hassall Grove - Plumpton,2761,2761
10105390000,116031319,Rooty Hill - Minchinbury,2766,2766
10105400000,116031319,Rooty Hill - Minchinbury,2766,2766
10105410000,116031315,Hassall Grove - Plumpton,2761,2761
10105420000,116031315,Hassall Grove - Plumpton,2761,2761
10105430000,116031315,Hassall Grove - Plumpton,2761,2761
10105440000,116031319,Rooty Hill - Minchinbury,2766,2766
10105450000,116031319,Rooty Hill - Minchinbury,2766,2766
10105460000,116031314,Glendenning - Dean Park,2761,2761
10105470000,116031314,Glendenning - Dean Park,2761,2761
10105480000,116031314,Glendenning - Dean Park,2761,2761
10105490000,116031314,Glendenning - Dean Park,2761,2761
10105500000,116031314,Glendenning - Dean Park,2761,2761
10105510000,116031319,Rooty Hill - Minchinbury,2770,2770
10105520000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105530000,116031316,Lethbridge Park - Tregear,2770,2770
10105540000,116031316,Lethbridge Park - Tregear,2770,2770
10105550000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105560000,116031317,Mount Druitt - Whalan,2770,2770
10105570000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105580000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105590000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105600000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105610000,116031319,Rooty Hill - Minchinbury,2766,2766
10105640000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105650000,116031317,Mount Druitt - Whalan,2770,2770
10105660000,116031317,Mount Druitt - Whalan,2770,2770
10105670000,116031317,Mount Druitt - Whalan,2770,2770
10105680000,116031317,Mount Druitt - Whalan,2770,2770
10105690000,116031319,Rooty Hill - Minchinbury,2766,2766
10105710000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105720000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105730000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105740000,116031317,Mount Druitt - Whalan,2770,2770
10105750000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10105760000,116031316,Lethbridge Park - Tregear,2770,2770
10105770000,116031316,Lethbridge Park - Tregear,2770,2770
10105780000,116031316,Lethbridge Park - Tregear,2770,2770
10105790000,116031316,Lethbridge Park - Tregear,2770,2770
10105800000,116031316,Lethbridge Park - Tregear,2770,2770
10105810000,116031316,Lethbridge Park - Tregear,2770,2770
10105820000,116031316,Lethbridge Park - Tregear,2770,2770
10105830000,116031316,Lethbridge Park - Tregear,2770,2770
10105840000,116031316,Lethbridge Park - Tregear,2770,2770
10105850000,116031316,Lethbridge Park - Tregear,2770,2770
10105860000,116031316,Lethbridge Park - Tregear,2770,2770
10105880000,116031316,Lethbridge Park - Tregear,2770,2770
10105890000,116031316,Lethbridge Park - Tregear,2770,2770
10105900000,116031316,Lethbridge Park - Tregear,2770,2770
10105910000,116031316,Lethbridge Park - Tregear,2770,2770
10105920000,116031316,Lethbridge Park - Tregear,2770,2770
10105940000,116031316,Lethbridge Park - Tregear,2770,2770
10105950000,116031316,Lethbridge Park - Tregear,2770,2770
10105960000,116031316,Lethbridge Park - Tregear,2770,2770
10105970000,116031316,Lethbridge Park - Tregear,2770,2770
10105980000,116031316,Lethbridge Park - Tregear,2770,2770
10105990000,116031316,Lethbridge Park - Tregear,2770,2770
10106000000,116031316,Lethbridge Park - Tregear,2770,2770
10106010000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106020000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106030000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106040000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106050000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106060000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106070000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106080000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106090000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106100000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106110000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106120000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106130000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106150000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106160000,116031315,Hassall Grove - Plumpton,2761,2761
10106200000,116031315,Hassall Grove - Plumpton,2761,2761
10106220000,116031315,Hassall Grove - Plumpton,2761,2761
10106230000,116031315,Hassall Grove - Plumpton,2761,2761
10106240000,116031314,Glendenning - Dean Park,2761,2761
10106260000,116031314,Glendenning - Dean Park,2761,2761
10106270000,116031314,Glendenning - Dean Park,2761,2761
10106280000,116031314,Glendenning - Dean Park,2761,2761
10106300000,116031314,Glendenning - Dean Park,2761,2761
10106350000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106360000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106380000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106400000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106410000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106420000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106430000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106440000,116031313,Bidwill - Hebersham - Emerton,2770,2770
10106450000,116031317,Mount Druitt - Whalan,2770,2770
10106460000,116031317,Mount Druitt - Whalan,2770,2770
10106470000,116031315,Hassall Grove - Plumpton,2761,2761
10106480000,116031315,Hassall Grove - Plumpton,2761,2761
10106530000,116031315,Hassall Grove - Plumpton,2761,2761
10106570000,116031317,Mount Druitt - Whalan,2770,2770
10106580000,116031317,Mount Druitt - Whalan,2770,2770
10106590000,116031317,Mount Druitt - Whalan,2770,2770
10106610000,116031317,Mount Druitt - Whalan,2770,2770
10106630000,116031319,Rooty Hill - Minchinbury,2766,2766
10106640000,116031319,Rooty Hill - Minchinbury,2766,2766
10106660000,116031319,Rooty Hill - Minchinbury,2766,2766
10106670000,116031319,Rooty Hill - Minchinbury,2766,2766
10106680000,116031319,Rooty Hill - Minchinbury,2766,2766
10106700000,116031317,Mount Druitt - Whalan,2770,2770
10106710000,116031317,Mount Druitt - Whalan,2770,2770
10106720000,116031317,Mount Druitt - Whalan,2770,2770
10106740000,116031317,Mount Druitt - Whalan,2770,2770
10106750000,116031317,Mount Druitt - Whalan,2770,2770
10106760000,116031317,Mount Druitt - Whalan,2770,2770
10106770000,116031317,Mount Druitt - Whalan,2770,2770
10106780000,116031317,Mount Druitt - Whalan,2770,2770
10106790000,116031317,Mount Druitt - Whalan,2770,2770
10106800000,116031317,Mount Druitt - Whalan,2770,2770
