UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL321057,178,201,383,41,44,82,7,9,12,0,0,0,60,59,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,131,0,0,3,4,0,3,105,114,224,42,47,88,329,364,690
UCL321058,222,243,464,82,90,172,7,8,17,0,4,3,75,89,166,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,88,103,190,13,14,18,0,0,7,177,205,386,45,36,84,446,489,937
UCL321059,333,307,639,7,10,19,21,26,45,22,14,34,147,133,282,8,5,8,0,0,0,0,0,0,10,5,7,0,0,0,0,0,0,198,185,381,14,13,23,0,3,3,220,209,426,25,21,47,576,534,1111
UCL321060,172,182,353,35,34,64,15,14,30,0,0,3,62,64,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,157,0,3,3,3,0,6,114,124,239,38,33,74,326,336,663
UCL321061,140,158,295,9,21,26,12,10,23,10,10,19,71,86,165,4,6,10,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,103,119,232,4,8,15,5,0,10,129,155,277,36,46,78,303,347,652
UCL321062,365,394,759,7,13,18,0,0,0,0,0,0,25,32,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,60,0,0,4,4,0,0,43,46,89,68,74,142,477,512,987
UCL321063,277,285,562,6,13,27,11,11,24,3,8,9,117,110,223,0,0,0,0,0,0,4,3,3,3,0,8,0,0,4,0,0,0,136,132,270,3,4,9,4,3,8,159,158,313,30,23,55,465,464,929
UCL321064,157,162,319,26,16,40,3,8,6,7,3,6,49,46,96,4,3,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,60,63,126,0,4,3,3,0,5,86,85,177,65,52,114,310,299,610
UCL321065,359,362,716,61,56,121,12,12,24,5,3,9,115,131,246,3,0,6,0,0,0,3,0,0,0,5,5,0,0,4,0,0,0,134,158,294,8,4,10,7,8,14,209,230,437,27,36,63,597,620,1220
UCL321066,131,114,241,25,19,42,12,13,16,7,4,11,46,56,100,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,71,75,141,3,8,13,0,0,0,101,100,200,28,25,55,256,243,497
UCL321067,201,190,396,25,14,44,0,0,0,0,0,0,19,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,41,0,0,0,0,0,0,48,42,92,40,38,78,285,271,560
UCL321068,210,209,417,20,26,43,20,17,37,4,6,7,88,106,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,127,236,9,8,18,6,0,10,144,168,306,18,24,45,374,394,767
UCL321069,232,283,515,36,45,77,11,17,25,8,6,11,109,123,236,0,0,3,5,3,3,0,0,4,0,0,4,0,3,3,0,0,0,133,155,285,13,13,23,4,0,6,188,207,392,46,26,72,462,515,981
UCL321070,156,150,308,21,25,48,5,9,16,5,3,11,100,100,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,109,117,227,0,0,8,5,5,6,135,145,286,31,27,61,321,328,653
UCL321071,181,173,352,32,28,59,0,0,0,0,0,0,38,46,88,3,3,6,0,4,4,0,0,0,3,3,3,0,0,0,0,0,0,48,56,103,0,4,7,0,0,0,78,84,168,24,21,40,288,277,566
UCL321072,279,228,506,6,13,19,4,7,10,0,0,0,87,106,190,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,103,117,220,4,5,8,5,0,5,116,133,254,22,23,46,415,387,803
UCL321073,155,142,294,66,77,144,12,17,33,22,15,36,74,74,142,3,5,10,4,7,10,0,0,3,5,4,12,0,0,0,0,0,0,126,127,255,17,18,33,0,7,7,208,226,436,45,44,88,410,407,815
UCL321074,212,241,454,55,55,110,10,8,18,0,0,0,38,62,98,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,50,71,116,3,0,3,7,8,15,115,133,251,41,51,92,364,424,791
UCL321075,296,295,593,18,17,30,15,13,28,10,7,11,173,185,356,0,0,5,3,3,11,0,0,5,0,4,10,0,0,0,0,0,0,203,214,420,5,9,18,3,0,6,236,238,474,27,13,40,562,550,1110
UCL321076,265,288,553,23,23,47,0,0,0,0,0,0,19,12,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,14,36,5,0,10,0,0,0,52,41,89,85,87,170,400,411,812
UCL321077,89,66,156,23,20,46,3,7,5,4,0,3,61,64,123,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,69,68,138,6,0,4,0,4,6,96,93,189,129,102,227,309,267,576
UCL321078,162,148,313,9,7,17,3,3,3,0,0,5,51,40,89,0,0,3,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,58,56,113,0,3,3,0,6,5,69,67,136,21,16,37,253,235,486
UCL321079,299,332,632,73,82,157,6,6,12,11,4,13,84,80,165,8,11,20,0,5,8,3,0,5,0,3,5,0,0,0,0,0,0,106,113,222,0,5,13,3,3,5,190,203,392,111,77,192,600,611,1209
UCL321080,460,431,888,86,106,195,16,19,34,14,13,25,161,159,315,0,0,3,0,0,0,9,8,16,6,4,3,0,0,0,0,0,0,201,201,397,9,12,17,9,3,12,302,319,622,738,40,785,1502,788,2293
UCL321081,148,136,280,20,17,45,0,8,10,4,3,13,52,66,112,0,0,0,3,0,3,3,0,3,0,4,3,0,0,0,0,0,0,64,80,143,6,7,12,5,0,3,100,102,200,9,15,24,258,249,503
UCL321082,163,161,323,33,24,51,0,0,0,0,0,0,81,86,166,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,84,89,171,6,3,10,0,0,0,123,115,233,12,9,22,292,286,578
UCL321083,331,311,639,106,102,208,21,22,48,7,4,15,209,211,420,7,11,19,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,248,253,502,7,8,19,14,7,25,373,377,751,33,35,70,739,728,1461
UCL321084,198,174,372,51,45,97,8,10,12,0,4,3,78,68,141,0,0,3,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,85,85,172,11,12,27,0,7,7,153,145,299,52,40,87,396,356,754
UCL321085,152,142,289,11,8,17,8,6,15,5,4,7,96,88,180,0,0,0,0,3,9,0,0,0,4,3,7,0,0,0,0,0,0,112,100,215,0,0,0,4,0,4,126,110,238,21,16,40,299,266,566
UCL321086,167,171,341,36,27,64,0,0,0,4,0,4,18,25,44,0,0,0,0,0,0,3,4,5,5,0,3,0,0,0,0,0,0,23,30,55,5,6,8,0,0,0,65,62,129,46,42,90,278,277,557
UCL321087,158,180,337,18,24,32,6,7,15,0,0,0,55,65,114,0,0,0,3,6,3,0,0,5,0,0,0,0,0,0,0,0,0,60,73,144,3,8,17,0,0,0,80,109,192,17,22,40,255,310,570
UCL321088,196,181,371,45,54,102,0,11,10,0,8,7,75,67,139,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,82,82,165,8,3,6,0,0,0,137,148,276,61,47,104,389,371,757
UCL321089,159,130,295,18,14,32,9,0,16,0,0,4,29,31,67,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,83,4,5,8,0,0,0,67,55,121,43,50,91,272,236,509
UCL321090,201,237,440,37,42,81,12,15,30,0,0,0,71,85,159,0,0,6,4,0,0,0,0,0,4,5,6,0,0,4,0,0,0,101,111,208,12,13,30,4,0,4,153,165,318,14,14,30,367,414,789
UCL321091,149,127,273,11,11,26,6,0,10,6,0,10,42,44,88,0,0,0,0,6,3,3,0,3,0,0,0,0,0,0,0,0,0,55,57,108,4,4,3,0,0,0,74,66,137,58,39,91,275,231,504
UCL321092,129,116,245,14,13,23,0,0,3,0,0,0,64,56,119,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,67,61,129,0,3,6,3,0,0,85,84,164,42,40,79,256,241,495
UCL321093,231,206,439,15,18,26,4,3,4,0,0,3,67,67,138,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,77,80,151,0,6,6,5,0,3,91,94,187,24,11,37,340,321,664
UCL321094,172,169,342,24,23,46,0,6,11,0,4,3,84,95,177,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,91,108,195,0,4,9,0,0,0,115,135,249,15,8,25,302,318,618
UCL321095,216,197,414,81,61,146,9,13,20,14,8,19,82,95,174,5,4,9,7,9,11,0,0,0,3,5,4,0,0,0,0,0,0,111,126,241,10,11,18,3,0,8,205,208,411,43,50,94,467,455,922
UCL321096,174,174,353,33,48,79,9,4,11,0,4,4,60,71,129,0,0,0,0,3,7,0,0,0,0,3,4,4,0,3,0,0,0,73,81,157,0,4,6,0,0,5,109,140,248,50,52,105,330,365,698
UCL321097,299,289,594,9,13,23,11,14,28,3,6,10,109,110,228,0,0,0,4,3,4,0,0,0,6,6,6,0,0,0,0,0,0,141,135,280,0,4,4,14,9,24,160,162,330,24,18,49,487,478,965
UCL321098,182,158,343,4,0,3,9,12,23,3,10,13,42,38,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,65,118,0,0,5,3,0,3,63,65,126,9,8,9,253,227,480
UCL321099,157,161,315,53,52,112,5,4,7,0,0,0,63,84,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,88,156,3,6,4,4,8,8,129,151,282,49,52,97,332,358,696
UCL321100,141,151,290,39,52,88,0,0,0,4,0,3,40,47,86,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,47,47,93,3,8,10,0,0,0,92,100,192,28,28,61,260,277,535
UCL321101,172,172,342,39,49,90,16,23,46,0,0,0,54,51,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,69,79,147,4,0,9,5,5,11,120,132,253,45,30,71,336,333,666
UCL321102,254,242,491,10,19,28,16,22,34,0,0,0,68,74,144,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,86,97,183,4,0,3,3,0,6,105,117,219,11,8,24,368,364,738
UCL321103,330,283,607,26,37,63,7,4,15,16,13,29,111,110,219,0,0,0,3,3,10,0,0,0,6,4,3,0,0,0,0,0,0,144,135,277,0,0,0,0,8,8,171,179,352,30,20,50,529,485,1015
UCL321104,130,95,226,39,25,66,9,5,8,4,3,4,127,118,249,4,0,0,3,3,9,0,0,3,0,0,0,0,0,0,0,0,0,149,135,276,10,10,18,8,9,16,210,173,382,33,25,55,367,290,659
UCL321105,397,406,801,81,87,164,8,8,14,3,4,4,111,113,221,4,4,12,6,10,9,0,0,0,6,5,9,0,0,0,0,0,0,132,140,271,4,9,13,0,3,3,217,234,450,54,48,101,668,688,1351
UCL321106,277,282,559,79,89,175,4,9,12,0,0,5,122,136,258,0,0,0,3,0,3,0,0,0,3,5,8,0,0,5,0,0,0,138,143,285,24,17,46,12,6,18,256,257,516,66,77,148,599,624,1226
UCL321107,192,148,341,25,22,50,5,12,13,0,0,6,94,88,186,0,0,0,0,0,3,0,0,4,5,3,8,0,0,0,0,0,0,106,104,213,0,3,4,0,0,6,141,127,269,27,32,55,361,305,660
UCL321108,174,169,343,16,22,37,0,0,0,0,0,0,26,28,56,0,0,0,0,0,0,3,0,5,5,3,8,0,0,0,0,0,0,38,38,72,0,0,0,0,0,7,53,56,108,44,36,83,275,265,536
UCL321109,200,198,399,53,52,107,8,13,15,0,5,4,61,84,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,104,171,3,3,8,0,0,0,126,159,292,61,61,117,388,424,811
UCL321110,278,257,531,25,20,44,4,3,12,4,4,6,90,99,185,0,0,0,9,5,9,3,4,5,0,0,0,0,0,0,0,0,0,99,114,216,10,12,19,0,0,0,133,147,279,33,27,59,439,433,875
UCL321111,205,177,387,64,56,121,14,15,29,7,12,22,52,70,122,0,0,0,6,6,10,0,0,0,4,8,15,0,0,0,0,0,0,87,113,195,8,0,8,5,4,3,156,169,328,48,48,91,406,397,801
UCL321112,237,272,510,76,107,187,3,4,7,0,5,4,62,70,134,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,68,78,148,0,0,0,0,5,5,145,190,339,26,30,52,403,491,896
UCL321113,197,149,347,9,13,25,11,11,18,4,0,5,63,60,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,150,0,7,8,5,8,13,96,98,197,40,40,80,332,285,619
UCL321114,232,236,469,22,36,62,3,13,15,3,0,3,122,93,214,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,130,107,238,4,9,9,5,0,5,158,151,307,49,62,117,441,448,895
UCL322001,108,116,225,6,5,7,0,4,4,0,0,0,30,34,62,0,0,0,4,5,8,0,0,0,0,3,5,0,0,0,0,0,0,30,40,72,0,0,0,0,0,0,35,43,78,15,10,25,160,163,328
UCL322002,69,74,146,16,11,23,0,4,6,0,0,0,17,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,38,3,0,5,3,0,3,40,38,71,21,18,37,125,124,251
UCL322003,49,48,96,3,0,11,0,0,6,0,0,0,13,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,31,0,0,0,0,0,0,25,21,47,19,15,29,82,85,170
UCL322004,120,93,215,28,23,52,4,8,8,0,0,0,37,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,86,0,5,3,6,3,10,74,73,144,19,29,54,215,198,414
UCL322005,70,67,132,17,18,33,0,0,0,0,0,0,15,13,28,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,19,16,36,0,0,0,0,0,0,32,33,67,13,4,21,113,106,218
UCL322006,63,58,122,21,19,31,6,9,15,3,9,8,16,22,33,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,71,0,0,0,0,0,0,50,54,103,17,7,20,125,122,244
UCL322007,79,94,175,10,19,30,3,4,6,0,0,0,24,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,53,0,3,5,3,5,4,48,53,95,17,18,35,147,168,307
UCL322008,58,54,111,0,0,0,0,0,0,0,3,3,34,37,71,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,41,76,4,3,4,0,0,0,43,47,87,10,8,21,113,108,218
UCL322009,72,62,136,9,8,14,5,0,6,0,0,0,28,20,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,26,53,0,5,3,0,0,0,40,32,74,19,14,31,129,114,243
UCL322010,109,82,189,7,11,13,5,4,6,0,0,0,52,46,100,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,60,51,115,0,0,0,7,0,7,74,62,132,38,23,59,214,164,379
UCL322011,117,112,228,4,14,22,18,12,27,3,6,10,54,52,107,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,77,67,148,0,3,4,0,3,3,95,87,176,16,11,21,222,213,427
UCL322012,93,103,188,0,3,7,4,6,13,0,0,0,39,42,80,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,46,52,97,3,0,5,0,0,0,46,61,107,23,22,41,164,174,338
UCL322013,111,115,223,5,0,4,4,3,7,6,8,9,66,88,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,94,177,3,4,3,0,0,0,84,107,184,19,20,38,209,237,449
UCL322014,69,77,148,16,12,31,0,5,5,0,0,0,12,18,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,44,0,0,0,0,0,4,36,38,78,11,0,6,113,118,233
UCL322015,88,101,196,10,14,21,7,5,9,0,3,4,33,37,66,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,47,47,92,3,3,9,0,5,4,59,67,121,17,19,35,168,189,350
UCL322016,84,63,144,12,5,21,0,0,0,0,0,0,10,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,33,0,0,0,0,0,0,28,29,59,6,8,16,119,101,217
UCL322017,55,75,137,3,5,3,0,0,0,0,0,0,12,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,27,0,0,0,0,0,0,17,15,33,0,3,8,80,96,176
UCL322018,135,114,251,9,5,15,3,9,9,0,0,3,85,80,164,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,92,179,0,0,0,4,0,0,103,95,200,16,15,39,253,232,487
UCL322019,92,88,178,12,19,29,0,7,10,4,4,11,30,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45,83,0,3,3,0,0,0,50,68,117,9,26,32,148,184,335
UCL322020,49,58,109,6,14,22,0,0,3,0,0,0,16,14,33,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,21,16,42,0,0,3,0,0,0,25,39,64,15,10,29,92,105,199
UCL322021,40,37,79,0,5,5,0,0,3,0,0,0,13,18,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,49,3,0,0,0,0,0,28,27,52,11,7,18,74,74,148
UCL322022,47,41,87,9,7,16,0,0,0,0,0,0,13,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,32,0,0,0,0,0,0,28,22,53,7,9,17,89,73,161
UCL322023,117,112,221,8,6,18,3,3,5,10,8,23,49,53,105,0,0,0,0,0,7,0,0,0,0,0,4,3,0,0,0,0,0,73,74,146,0,4,4,0,0,6,85,82,167,17,7,26,215,205,415
UCL322024,137,138,276,16,14,29,9,12,22,0,0,0,56,64,116,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,69,84,153,3,0,4,0,3,5,95,98,191,7,5,9,236,235,469
UCL322025,26,23,55,0,13,12,0,0,0,0,0,0,13,9,19,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,13,15,26,4,3,3,0,0,0,21,21,41,17,20,35,66,74,133
UCL322026,58,54,113,8,12,22,0,5,7,0,0,0,18,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,48,3,0,4,4,0,4,36,44,78,16,14,30,115,111,225
UCL322027,46,33,72,5,10,10,0,0,0,0,0,0,13,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,34,0,6,5,0,0,0,16,32,49,15,5,20,74,67,140
UCL322028,59,57,110,19,11,32,0,0,0,0,0,0,19,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,37,0,4,4,0,0,0,39,35,70,7,8,16,103,98,201
UCL322029,67,66,132,17,25,46,0,4,4,0,0,0,17,17,26,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,20,24,40,0,0,0,0,0,0,41,44,90,19,6,26,128,118,248
UCL322030,82,86,170,17,17,33,4,5,11,5,0,6,34,33,58,0,0,3,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,46,41,84,3,0,0,0,0,3,62,58,125,25,26,53,169,174,343
UCL322031,110,94,205,4,4,13,0,0,0,0,0,0,35,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,63,0,0,0,0,0,0,38,34,69,12,11,21,158,135,293
UCL322032,33,23,51,11,8,13,0,0,0,0,0,0,10,11,21,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,14,27,0,0,0,0,0,3,18,21,41,0,0,4,50,40,95
UCL322033,33,39,73,6,7,13,0,0,0,0,0,0,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14,0,0,0,0,0,0,12,13,25,12,9,17,60,61,118
UCL322034,84,89,177,25,30,49,0,0,4,0,0,4,26,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,57,3,6,15,0,0,0,53,61,119,23,25,51,162,180,341
UCL322035,87,80,168,29,38,67,7,0,5,0,0,5,25,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,66,7,3,10,0,0,0,70,78,147,15,14,31,166,180,351
UCL322036,137,111,248,18,14,30,8,8,9,3,0,10,67,67,145,0,0,0,0,6,11,0,0,3,0,7,3,0,0,0,0,0,0,86,88,171,0,0,4,0,3,6,106,106,213,21,9,31,263,227,487
UCL322037,49,46,100,13,11,21,0,0,0,0,0,0,15,19,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,18,37,0,0,0,0,3,3,30,33,61,11,3,11,92,83,176
UCL322038,115,115,228,15,14,24,4,0,5,4,3,9,40,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,50,89,0,0,0,3,4,8,58,65,125,29,19,52,208,199,404
UCL322039,61,55,113,11,11,21,0,0,0,0,0,6,26,32,55,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,31,64,0,0,0,0,0,6,43,48,95,13,11,23,117,111,232
UCL322040,105,108,212,12,11,23,5,4,7,0,0,3,53,50,102,0,0,0,0,0,0,0,3,0,6,7,9,0,0,0,0,0,0,62,57,124,0,5,5,0,0,0,71,75,145,17,13,38,197,195,395
UCL322041,114,115,230,10,12,24,0,0,0,0,0,0,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,23,0,0,0,0,0,0,21,26,48,16,11,33,158,150,306
UCL322042,86,70,157,3,10,10,0,0,0,0,0,0,38,42,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,88,0,0,3,0,0,0,52,52,104,8,7,19,152,124,275
UCL322043,75,72,143,11,10,16,0,0,0,0,0,0,29,36,68,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,42,73,0,0,0,0,3,0,43,51,99,19,18,42,144,138,282
UCL322044,70,68,133,0,4,8,0,0,0,0,0,0,28,21,53,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,29,26,57,0,0,0,0,0,0,34,28,62,26,21,39,122,114,240
UCL322045,102,101,201,24,42,60,0,0,4,0,4,6,33,25,56,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,38,34,69,7,7,12,4,4,3,72,81,153,16,16,32,185,202,382
UCL322046,71,67,136,24,19,41,4,4,8,0,0,0,69,81,145,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,85,162,5,3,8,0,3,0,100,109,213,24,16,44,198,197,396
UCL322047,8,0,9,0,0,0,0,4,4,0,0,0,13,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,32,6,8,11,0,0,0,19,25,47,4,5,13,32,30,67
UCL322048,56,44,102,17,11,28,0,0,4,0,0,0,20,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,40,0,6,6,0,0,0,35,38,76,18,12,31,108,90,200
UCL322049,89,61,151,9,10,22,7,6,13,9,4,12,20,17,44,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,40,32,71,0,7,3,0,0,0,48,54,96,8,10,17,141,120,266
UCL322050,71,45,114,23,21,45,10,0,11,0,5,10,82,71,149,0,0,0,3,4,3,0,0,5,0,0,3,0,0,0,0,0,0,101,76,177,9,3,9,0,6,8,136,112,241,58,26,86,262,178,436
UCL322051,69,67,143,0,0,0,0,0,4,0,0,0,24,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,52,0,0,5,0,0,0,30,21,55,16,10,22,112,106,211
UCL322052,59,63,125,10,5,10,3,3,9,0,0,0,21,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,47,0,0,0,0,0,0,32,28,63,5,0,6,100,95,193
UCL322053,104,94,200,11,9,21,5,5,11,0,0,4,37,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,98,0,0,0,0,0,0,53,64,125,19,24,38,178,186,365
UCL322054,88,80,168,11,11,22,3,7,8,0,0,3,31,32,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,38,77,0,3,3,3,5,10,57,55,111,28,18,42,175,154,335
UCL322055,134,106,239,25,21,52,4,0,3,0,0,0,30,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,66,0,0,4,0,0,0,65,54,120,14,9,31,213,172,385
UCL322056,76,73,143,22,21,52,0,0,0,0,0,0,20,29,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,54,0,0,0,0,0,0,46,54,97,0,0,0,117,125,246
UCL322057,128,149,275,36,37,76,3,5,4,0,0,3,32,39,70,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44,41,87,0,0,0,0,0,0,81,78,159,10,12,26,221,239,461
UCL322058,114,100,213,25,23,53,11,5,15,5,3,7,34,31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,43,92,0,0,0,0,0,6,77,73,146,17,8,26,203,174,382
UCL322059,79,81,162,12,12,27,0,0,0,0,0,0,12,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,42,0,0,0,0,0,0,34,42,66,12,13,26,126,131,254
