SED_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SED55306,10680,11113,21795,2487,2637,5122,127,162,291,128,132,265,107,131,237,47,45,90,4656,5209,9868,31,32,64,44,57,104,10,8,20,0,0,0,5155,5782,10937,492,566,1055,105,100,199,8234,9083,17315,1541,1396,2940,20461,21594,42055
SED55405,9319,9549,18865,1269,1194,2459,208,174,376,225,203,427,177,168,343,64,53,112,6899,6562,13458,17,18,36,39,34,76,24,18,42,6,3,8,7658,7232,14890,3114,2789,5907,226,170,404,12265,11386,23657,1788,1638,3420,23371,22570,45943
SED55504,13984,14465,28449,1158,1298,2449,96,110,208,105,119,221,92,102,194,22,22,43,5114,5426,10537,21,17,42,36,32,74,9,7,17,4,0,4,5497,5839,11343,681,819,1501,183,162,350,7519,8118,15639,1084,845,1929,22588,23427,46014
SED55605,13084,13266,26351,1705,1881,3587,253,261,516,226,252,474,242,248,484,67,59,127,4793,5422,10212,44,59,108,61,64,128,31,25,58,0,4,3,5708,6400,12112,513,561,1074,205,182,388,8132,9025,17156,1415,929,2349,22637,23218,45856
SED55706,11292,11170,22459,2394,2534,4936,123,118,241,114,141,251,100,91,190,38,46,87,3708,4031,7736,38,32,74,41,37,73,5,5,7,3,0,10,4173,4497,8669,543,530,1071,112,128,243,7222,7691,14913,2111,1824,3933,20623,20686,41307
SED55802,13391,13546,26935,1111,1205,2306,145,137,281,129,134,264,141,133,269,54,47,107,6678,7047,13726,17,20,37,44,46,90,10,12,21,0,4,8,7221,7588,14810,825,1095,1925,175,138,310,9337,10018,19352,1131,1127,2262,23857,24694,48554
SED55905,10872,11601,22473,621,658,1275,91,103,199,119,131,247,116,118,234,34,40,72,4569,5148,9723,20,15,36,29,32,64,18,17,35,0,0,0,4996,5606,10603,612,755,1366,158,168,321,6386,7181,13567,1139,1113,2249,18397,19894,38294
SED59494,365,234,595,139,96,234,161,141,302,131,129,257,206,200,407,42,44,91,889,802,1698,27,27,53,34,30,60,7,14,21,0,0,0,1499,1391,2889,228,255,488,32,21,50,1901,1766,3664,2225,1267,3492,4491,3264,7755
SED59797,123,16,139,0,0,0,11,0,8,0,0,0,12,0,15,0,0,0,78,9,88,0,0,0,5,0,4,0,0,0,0,0,0,102,13,116,34,10,38,0,0,0,137,24,163,199,19,222,455,58,514
SED60105,5756,6340,12096,437,492,928,317,313,630,321,327,644,194,239,434,38,41,72,71,77,155,2671,3176,5844,18,26,43,19,21,36,0,0,0,3644,4220,7860,484,486,974,92,75,162,4655,5274,9932,576,571,1150,10993,12179,23169
SED60106,2223,2195,4423,487,522,1007,99,88,181,81,83,159,77,86,161,16,18,31,34,28,66,245,285,530,7,4,8,6,3,6,0,0,0,554,597,1156,47,50,101,20,19,47,1118,1191,2301,332,349,682,3676,3737,7408
SED60113,10207,10580,20787,832,909,1743,471,494,969,432,428,860,390,392,779,62,60,122,139,154,296,3356,3751,7111,45,48,93,32,33,57,0,0,0,4928,5363,10289,460,471,935,117,124,238,6336,6873,13205,892,890,1783,17435,18340,35773
SED60115,10393,10306,20701,1071,1213,2282,463,450,914,429,357,783,374,352,728,62,64,132,120,120,238,3380,3690,7069,29,30,66,17,19,41,0,0,0,4881,5085,9962,987,878,1867,135,99,231,7067,7279,14344,1520,1424,2945,18973,19009,37982
SED60207,9905,10438,20351,1557,1777,3337,356,315,670,346,333,682,327,337,660,40,45,86,113,113,228,3343,3904,7251,29,37,60,23,25,47,0,0,0,4568,5107,9678,424,445,863,116,120,237,6665,7451,14119,1065,1075,2136,17634,18972,36605
SED60208,9106,9392,18498,935,1052,1988,313,340,645,235,257,494,282,338,622,34,36,78,90,114,203,2658,3138,5796,25,28,51,24,26,42,0,0,0,3662,4272,7931,192,190,386,64,74,138,4854,5585,10439,984,993,1975,14945,15968,30914
SED60209,10098,10200,20305,1686,1775,3463,433,379,813,429,374,801,381,438,816,83,73,156,128,179,315,2654,3039,5694,39,42,76,31,19,51,4,3,6,4174,4549,8726,395,392,783,109,82,195,6370,6797,13169,1518,1451,2975,17990,18455,36440
SED60301,4427,4640,9068,230,261,499,179,137,311,161,129,285,95,71,168,15,19,34,33,33,66,1683,1881,3560,12,4,18,8,4,13,0,0,0,2171,2286,4460,235,234,471,76,54,128,2715,2842,5559,423,449,868,7565,7931,15495
SED60302,8942,9695,18632,479,527,1007,858,610,1463,735,562,1294,253,270,519,24,47,70,71,75,143,3361,3564,6921,20,20,42,25,24,52,0,0,0,5336,5166,10504,1379,1399,2786,211,149,360,7415,7241,14654,999,967,1965,17351,17906,35257
SED60303,8542,9076,17619,638,663,1300,798,846,1645,849,901,1753,337,396,734,63,76,141,135,128,260,3132,3293,6422,51,48,97,67,76,134,0,0,0,5427,5770,11194,1388,1588,2975,152,129,283,7605,8144,15749,862,875,1738,17009,18097,35104
SED60304,118,114,235,5,6,16,0,3,7,7,11,15,0,0,0,0,0,0,0,4,5,25,22,45,0,0,0,0,0,0,0,0,0,37,36,74,3,4,8,0,0,4,50,46,96,7,6,12,179,168,345
SED60310,5321,5693,11014,498,533,1034,435,401,831,439,489,931,165,173,340,32,37,75,78,62,146,1455,1471,2918,16,17,32,40,52,91,0,0,0,2656,2700,5356,994,1038,2038,70,49,120,4221,4328,8542,401,421,818,9940,10437,20383
SED60404,10188,10237,20420,1254,1317,2572,567,589,1155,399,400,801,369,375,741,82,87,164,145,166,315,2465,2647,5116,49,49,94,48,46,93,0,0,0,4118,4362,8479,365,374,734,71,45,114,5799,6105,11901,1007,1010,2016,16996,17348,34340
SED60410,3766,4278,8047,484,557,1041,247,249,497,233,220,455,132,139,266,35,37,70,49,52,97,1336,1511,2841,24,27,52,18,18,39,0,0,0,2073,2250,4327,449,511,952,54,51,102,3052,3369,6423,225,300,520,7047,7941,14990
SED60411,8505,9549,18052,578,679,1258,382,351,734,441,415,852,191,211,403,31,33,66,71,65,136,2973,3237,6215,26,20,46,24,27,54,0,0,0,4140,4362,8505,641,700,1348,100,99,199,5465,5836,11299,649,696,1346,14618,16087,30701
SED60414,7366,7586,14950,607,673,1279,216,206,424,237,238,476,172,200,373,23,32,59,51,58,106,2669,2923,5592,20,17,36,19,15,39,0,0,0,3413,3698,7111,234,258,496,98,83,177,4351,4714,9067,1134,679,1817,12856,12980,25835
SED60501,6189,6092,12279,702,789,1492,164,154,321,139,138,276,126,132,258,32,25,57,37,41,74,1767,1942,3710,11,6,15,13,7,22,0,0,3,2289,2443,4733,99,99,204,52,60,111,3140,3402,6533,1008,969,1979,10339,10458,20791
SED60505,3028,3239,6271,216,232,451,52,51,102,61,63,123,79,85,165,18,14,27,16,19,33,989,1129,2123,13,4,17,0,0,3,0,0,0,1227,1364,2587,81,75,159,23,15,37,1540,1691,3234,183,189,372,4750,5123,9869
SED60506,8678,8533,17204,1163,1257,2421,339,365,703,333,320,659,381,422,798,41,48,92,116,108,229,2092,2271,4360,43,39,79,11,15,32,0,0,0,3353,3599,6956,261,232,491,73,48,115,4844,5137,9988,1069,1017,2081,14589,14682,29274
SED60508,1528,1424,2944,176,169,346,72,73,142,80,65,144,66,69,136,11,8,17,28,28,49,351,327,681,3,0,6,4,0,4,0,0,0,602,581,1186,36,48,86,8,8,19,826,808,1633,226,199,425,2581,2418,4998
SED60512,9600,9191,18788,1272,1376,2644,334,322,656,273,291,564,316,312,624,35,31,69,80,104,187,2903,3162,6061,31,35,68,19,20,42,0,4,3,3992,4276,8271,238,249,486,83,58,143,5586,5969,11553,1281,1210,2496,16473,16367,32836
SED60514,2617,2705,5328,246,293,541,86,105,186,80,69,149,75,75,154,12,14,27,22,22,43,1091,1214,2302,16,9,16,11,5,18,0,0,0,1383,1512,2893,80,103,186,23,26,54,1733,1937,3663,219,213,427,4561,4859,9418
SED69494,102,76,176,27,26,49,15,22,36,26,34,55,33,46,77,11,8,16,12,7,16,258,214,474,0,0,0,0,0,0,0,0,0,362,321,685,21,29,51,12,4,15,416,383,801,227,137,359,746,593,1338
SED69797,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,6,0,5,4,0,4,13,0,19
SED70001,3011,2967,5982,255,251,503,47,47,90,45,52,99,67,47,116,13,15,30,24,27,48,7,9,7,209,214,423,3,3,3,0,0,0,412,406,812,42,52,98,21,14,39,723,725,1452,299,298,594,4039,3990,8030
SED70002,1792,1835,3629,238,248,490,130,164,296,187,248,435,154,153,304,113,151,263,81,87,167,13,8,22,872,888,1764,28,28,52,0,0,0,1579,1733,3316,470,559,1030,57,60,110,2336,2595,4936,328,341,666,4461,4770,9231
SED70003,2630,2773,5399,268,321,587,181,171,351,81,81,158,179,168,341,49,39,82,37,39,74,12,12,21,219,205,425,13,15,24,0,0,0,762,722,1479,104,56,160,12,14,29,1146,1108,2259,542,319,859,4312,4199,8511
SED70004,2253,2271,4521,310,306,618,82,86,169,67,63,129,166,165,329,38,31,70,35,42,73,3,7,12,275,245,521,5,5,9,0,0,0,663,647,1317,89,92,179,37,37,75,1098,1082,2183,591,455,1049,3949,3809,7755
SED70005,1683,1569,3256,183,180,360,143,113,260,107,107,217,143,143,289,68,58,132,75,91,169,10,17,26,906,1017,1924,5,9,14,0,0,0,1468,1565,3030,111,161,267,78,62,137,1828,1965,3798,452,456,902,3965,3993,7959
SED70006,1860,1938,3801,260,287,547,99,148,247,148,214,367,102,106,206,94,114,206,55,58,122,12,15,27,725,687,1415,15,19,34,0,0,0,1260,1364,2625,228,283,512,61,46,105,1810,1980,3795,304,280,579,3977,4195,8177
SED70007,1583,1612,3194,191,174,367,102,123,222,90,98,185,184,192,371,56,70,125,80,82,161,10,3,16,1118,1259,2376,8,10,14,0,0,4,1646,1836,3481,137,212,351,67,71,138,2037,2292,4334,316,281,593,3935,4183,8117
SED70008,1967,1975,3940,119,112,231,180,210,391,162,177,342,170,206,376,62,78,145,77,68,147,14,13,30,792,812,1606,31,28,60,0,0,0,1496,1593,3095,460,493,958,51,39,84,2128,2232,4362,385,342,727,4476,4555,9027
SED70009,2941,2727,5669,243,192,431,63,70,138,74,78,152,84,93,176,24,24,53,59,46,104,12,9,25,397,417,811,6,3,8,0,0,0,715,747,1459,63,72,136,22,27,54,1045,1038,2080,781,620,1398,4768,4383,9142
SED70010,1865,1846,3711,113,136,248,74,50,120,71,82,148,95,114,209,33,38,73,53,61,117,5,7,14,846,840,1688,11,11,19,0,0,0,1187,1208,2401,132,176,308,74,42,116,1501,1568,3067,636,526,1158,4002,3940,7939
SED70011,1486,1449,2936,114,134,251,155,168,324,177,228,401,143,151,295,87,97,187,109,129,237,9,12,21,759,804,1565,33,40,70,0,0,0,1462,1633,3090,293,378,671,30,36,66,1897,2183,4075,288,312,602,3671,3948,7616
SED70012,1223,1168,2389,133,139,278,158,170,334,192,202,395,196,184,377,82,104,190,124,136,264,10,22,33,881,854,1733,35,34,77,0,0,0,1690,1710,3397,409,443,849,52,31,74,2279,2318,4596,384,293,675,3878,3781,7659
SED70013,2755,2485,5242,162,140,310,76,62,139,81,88,167,123,124,243,40,56,99,63,74,138,0,0,0,686,647,1333,6,0,4,0,0,0,1074,1048,2127,41,83,129,19,29,48,1304,1306,2610,603,476,1077,4652,4271,8932
SED70014,2088,2279,4368,360,394,751,97,90,183,66,85,157,133,138,278,65,37,101,48,56,109,9,5,17,204,180,378,3,8,12,0,0,0,619,605,1229,99,82,181,21,25,42,1096,1100,2200,414,335,754,3598,3719,7317
SED70015,1893,2048,3932,94,93,181,101,104,207,96,112,207,76,83,164,40,53,92,55,57,106,12,3,14,796,857,1648,9,10,23,0,0,0,1188,1273,2461,329,405,738,44,34,75,1650,1800,3453,359,327,683,3904,4172,8069
SED70016,2110,2173,4284,124,153,277,43,48,86,47,59,106,59,57,119,16,25,37,36,41,72,0,9,9,785,797,1584,0,3,4,0,0,0,991,1037,2022,199,240,435,38,35,70,1348,1453,2805,390,393,780,3849,4023,7868
SED70017,1645,1572,3213,577,593,1172,133,134,266,139,137,274,164,169,333,47,58,100,87,98,185,10,10,17,309,326,640,0,6,6,0,0,0,882,932,1815,147,170,317,22,29,59,1634,1719,3355,765,676,1439,4041,3972,8011
SED70018,2770,2758,5520,343,363,705,67,82,146,81,86,171,147,158,310,39,48,83,78,83,158,20,11,26,220,246,471,0,3,6,0,0,0,646,722,1366,56,75,130,21,18,37,1071,1178,2245,551,449,998,4383,4382,8768
SED70019,2333,2374,4712,206,229,435,67,86,151,110,127,238,105,106,208,78,92,172,35,49,86,3,9,15,738,803,1542,19,22,38,0,0,0,1156,1289,2449,224,244,468,49,40,90,1634,1802,3443,942,477,1423,4911,4658,9569
SED70020,2440,2244,4689,132,135,268,168,91,258,154,87,239,202,118,316,70,42,109,113,92,202,19,8,28,665,687,1355,15,0,22,0,0,0,1401,1127,2523,64,77,138,36,22,58,1631,1358,2986,1408,426,1828,5483,4023,9503
SED70021,1523,1526,3046,160,147,306,193,217,412,237,290,526,113,138,253,63,91,154,98,123,218,12,14,32,742,794,1537,29,35,61,0,0,0,1487,1705,3196,470,502,967,58,32,93,2171,2379,4552,299,264,565,3994,4166,8161
SED70022,1147,954,2100,247,224,470,487,384,879,354,326,676,407,325,731,127,122,248,195,183,376,28,22,50,822,770,1593,78,73,150,6,0,6,2500,2199,4700,913,981,1896,79,64,139,3749,3461,7208,761,544,1311,5657,4962,10616
SED70023,2136,2089,4220,83,64,144,77,72,153,70,79,146,60,61,119,29,41,67,39,34,71,0,8,10,692,793,1481,0,5,11,0,0,0,972,1087,2061,231,220,452,38,41,77,1321,1418,2739,344,331,675,3804,3830,7637
SED70024,1510,1504,3007,215,203,420,157,161,316,138,139,270,222,234,456,73,82,153,113,104,212,8,11,16,1938,2101,4041,8,17,26,0,0,0,2649,2853,5501,233,291,521,56,54,111,3150,3405,6560,354,314,669,5015,5216,10233
SED70025,2076,2094,4175,171,184,356,128,131,254,135,120,250,188,198,381,59,67,125,68,74,145,10,13,31,1001,954,1958,17,19,37,0,0,0,1608,1577,3180,264,312,577,61,51,117,2106,2120,4224,355,336,686,4538,4554,9090
SED79494,289,235,525,65,51,117,115,113,226,114,111,223,145,141,283,42,41,86,72,59,128,7,13,16,112,103,215,7,5,14,0,0,0,608,587,1198,100,138,239,6,9,11,779,786,1563,666,577,1245,1733,1603,3337
SED79797,21,3,29,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,16,0,18,0,0,0,4,0,4,0,0,0,0,0,0,29,3,35,5,0,5,0,0,0,35,5,37,25,0,26,83,11,94
SED80001,24005,25096,49102,862,862,1725,2028,2190,4218,350,363,707,407,438,842,108,114,221,127,107,234,44,41,82,65,68,133,7634,7825,15461,11,4,17,10770,11147,21919,970,1065,2036,244,199,444,12849,13279,26128,1321,1339,2659,38173,39719,77887
SED80002,23325,24305,47627,974,959,1927,3203,3378,6584,764,756,1520,651,718,1370,172,189,357,197,215,419,65,89,151,122,101,224,9289,9474,18769,4,7,5,14465,14923,29390,3146,3310,6450,345,250,597,18924,19443,38371,1743,1634,3374,43993,45384,89377
SED80003,14473,15377,29850,1309,1395,2701,5208,5630,10837,1780,1947,3730,1608,1492,3098,499,446,944,624,588,1214,151,156,304,202,198,404,8616,8722,17335,5,0,7,18688,19182,37865,3980,4209,8193,330,292,621,24306,25073,49379,3298,2558,5856,42079,43006,85080
SED80004,20478,22222,42708,906,954,1866,2915,3014,5929,710,677,1383,653,701,1350,200,201,402,213,206,420,51,60,108,96,104,196,9632,10107,19736,0,0,4,14466,15063,29526,2841,3037,5877,265,198,459,18476,19250,37721,1589,1605,3196,40551,43077,83633
SED80005,21192,21678,42873,1363,1381,2748,3800,3654,7454,899,839,1737,904,994,1903,306,307,608,261,243,502,73,51,125,168,146,319,11007,11098,22106,3,7,5,17419,17346,34764,3594,3697,7293,373,226,594,22745,22647,45393,1545,1446,2989,45482,45778,91258
SED89494,46,23,68,6,8,19,35,36,70,13,19,25,11,7,17,0,5,5,7,5,12,0,0,0,0,0,0,72,100,170,0,0,0,143,164,302,28,33,56,4,3,5,182,207,383,99,37,133,320,267,587
SED89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED99191,1131,1132,2265,173,190,360,121,122,250,23,28,53,98,108,208,4,6,9,123,122,243,3,7,12,16,9,29,26,26,51,3,4,6,425,435,861,68,64,130,9,7,14,670,701,1369,586,320,907,2382,2157,4538
SED99494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,5,6,4,5,0,8,6,4,11
SED99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
